session_code,participant_id_in_session,participant_code,page_index,app_name,page_name,epoch_time_completed,round_number,timeout_happened,is_wait_page
hynoen9o,12,avadvs18,0,,InitializeParticipant,1676570719,1,0,0
hynoen9o,11,h3sh1z5m,0,,InitializeParticipant,1676570719,1,0,0
hynoen9o,10,jqjlv046,0,,InitializeParticipant,1676570720,1,0,0
hynoen9o,9,zmwf473b,0,,InitializeParticipant,1676570720,1,0,0
hynoen9o,8,1tpl1lao,0,,InitializeParticipant,1676570721,1,0,0
hynoen9o,7,0riy02hg,0,,InitializeParticipant,1676570721,1,0,0
hynoen9o,6,mzqaufaw,0,,InitializeParticipant,1676570721,1,0,0
hynoen9o,5,bxg6a5v3,0,,InitializeParticipant,1676570722,1,0,0
hynoen9o,4,rujub63o,0,,InitializeParticipant,1676570722,1,0,0
hynoen9o,3,sw4wswao,0,,InitializeParticipant,1676570723,1,0,0
hynoen9o,2,oxjoxmm9,0,,InitializeParticipant,1676570723,1,0,0
hynoen9o,1,gd6ttu0z,0,,InitializeParticipant,1676570724,1,0,0
hynoen9o,12,avadvs18,1,instruction,Instruction,1676570728,1,0,0
hynoen9o,11,h3sh1z5m,1,instruction,Instruction,1676570730,1,0,0
hynoen9o,10,jqjlv046,1,instruction,Instruction,1676570876,1,0,0
hynoen9o,9,zmwf473b,1,instruction,Instruction,1676570879,1,0,0
hynoen9o,8,1tpl1lao,1,instruction,Instruction,1676570881,1,0,0
hynoen9o,7,0riy02hg,1,instruction,Instruction,1676570883,1,0,0
hynoen9o,6,mzqaufaw,1,instruction,Instruction,1676570886,1,0,0
hynoen9o,5,bxg6a5v3,1,instruction,Instruction,1676570888,1,0,0
hynoen9o,4,rujub63o,1,instruction,Instruction,1676570926,1,0,0
hynoen9o,3,sw4wswao,1,instruction,Instruction,1676570929,1,0,0
hynoen9o,2,oxjoxmm9,1,instruction,Instruction,1676570979,1,0,0
hynoen9o,1,gd6ttu0z,1,instruction,Instruction,1676570983,1,0,0
hynoen9o,3,sw4wswao,2,negotiation,FirstWaitPage,1676570983,1,0,1
hynoen9o,5,bxg6a5v3,2,negotiation,FirstWaitPage,1676570983,1,0,1
hynoen9o,7,0riy02hg,2,negotiation,FirstWaitPage,1676570983,1,0,1
hynoen9o,8,1tpl1lao,2,negotiation,FirstWaitPage,1676570983,1,0,1
hynoen9o,10,jqjlv046,2,negotiation,FirstWaitPage,1676570983,1,0,1
hynoen9o,12,avadvs18,2,negotiation,FirstWaitPage,1676570983,1,0,1
hynoen9o,1,gd6ttu0z,2,negotiation,FirstWaitPage,1676570983,1,0,1
hynoen9o,2,oxjoxmm9,2,negotiation,FirstWaitPage,1676570983,1,0,1
hynoen9o,4,rujub63o,2,negotiation,FirstWaitPage,1676570983,1,0,1
hynoen9o,6,mzqaufaw,2,negotiation,FirstWaitPage,1676570983,1,0,1
hynoen9o,9,zmwf473b,2,negotiation,FirstWaitPage,1676570983,1,0,1
hynoen9o,11,h3sh1z5m,2,negotiation,FirstWaitPage,1676570983,1,0,1
hynoen9o,1,gd6ttu0z,3,negotiation,Game_Instruction,1676571759,1,0,0
hynoen9o,2,oxjoxmm9,3,negotiation,Game_Instruction,1676571762,1,0,0
hynoen9o,3,sw4wswao,3,negotiation,Game_Instruction,1676571764,1,0,0
hynoen9o,4,rujub63o,3,negotiation,Game_Instruction,1676571766,1,0,0
hynoen9o,5,bxg6a5v3,3,negotiation,Game_Instruction,1676571768,1,0,0
hynoen9o,6,mzqaufaw,3,negotiation,Game_Instruction,1676571770,1,0,0
hynoen9o,7,0riy02hg,3,negotiation,Game_Instruction,1676571772,1,0,0
hynoen9o,8,1tpl1lao,3,negotiation,Game_Instruction,1676571774,1,0,0
hynoen9o,9,zmwf473b,3,negotiation,Game_Instruction,1676571776,1,0,0
hynoen9o,10,jqjlv046,3,negotiation,Game_Instruction,1676571779,1,0,0
hynoen9o,11,h3sh1z5m,3,negotiation,Game_Instruction,1676571781,1,0,0
hynoen9o,12,avadvs18,3,negotiation,Game_Instruction,1676571783,1,0,0
hynoen9o,12,avadvs18,4,negotiation,Quiz,1676571927,1,0,0
hynoen9o,12,avadvs18,5,negotiation,Answers,1676572264,1,0,0
hynoen9o,11,h3sh1z5m,4,negotiation,Quiz,1676572269,1,0,0
hynoen9o,10,jqjlv046,4,negotiation,Quiz,1676572274,1,0,0
hynoen9o,11,h3sh1z5m,5,negotiation,Answers,1676572276,1,0,0
hynoen9o,10,jqjlv046,5,negotiation,Answers,1676572277,1,0,0
hynoen9o,9,zmwf473b,4,negotiation,Quiz,1676572282,1,0,0
hynoen9o,8,1tpl1lao,4,negotiation,Quiz,1676572286,1,0,0
hynoen9o,9,zmwf473b,5,negotiation,Answers,1676572287,1,0,0
hynoen9o,8,1tpl1lao,5,negotiation,Answers,1676572288,1,0,0
hynoen9o,7,0riy02hg,4,negotiation,Quiz,1676572292,1,0,0
hynoen9o,6,mzqaufaw,4,negotiation,Quiz,1676572295,1,0,0
hynoen9o,6,mzqaufaw,5,negotiation,Answers,1676572297,1,0,0
hynoen9o,7,0riy02hg,5,negotiation,Answers,1676572298,1,0,0
hynoen9o,5,bxg6a5v3,4,negotiation,Quiz,1676572308,1,0,0
hynoen9o,4,rujub63o,4,negotiation,Quiz,1676572311,1,0,0
hynoen9o,4,rujub63o,5,negotiation,Answers,1676572312,1,0,0
hynoen9o,5,bxg6a5v3,5,negotiation,Answers,1676572313,1,0,0
hynoen9o,3,sw4wswao,4,negotiation,Quiz,1676572318,1,0,0
hynoen9o,3,sw4wswao,5,negotiation,Answers,1676572319,1,0,0
hynoen9o,12,avadvs18,6,negotiation,WaitForInstructions,1676572319,1,0,1
hynoen9o,10,jqjlv046,6,negotiation,WaitForInstructions,1676572319,1,0,1
hynoen9o,8,1tpl1lao,6,negotiation,WaitForInstructions,1676572319,1,0,1
hynoen9o,7,0riy02hg,6,negotiation,WaitForInstructions,1676572319,1,0,1
hynoen9o,5,bxg6a5v3,6,negotiation,WaitForInstructions,1676572319,1,0,1
hynoen9o,3,sw4wswao,6,negotiation,WaitForInstructions,1676572319,1,0,1
hynoen9o,12,avadvs18,7,negotiation,WaitForExchange,1676572319,1,0,1
hynoen9o,10,jqjlv046,7,negotiation,WaitForExchange,1676572319,1,0,1
hynoen9o,8,1tpl1lao,7,negotiation,WaitForExchange,1676572319,1,0,1
hynoen9o,7,0riy02hg,7,negotiation,WaitForExchange,1676572319,1,0,1
hynoen9o,5,bxg6a5v3,7,negotiation,WaitForExchange,1676572319,1,0,1
hynoen9o,3,sw4wswao,7,negotiation,WaitForExchange,1676572319,1,0,1
hynoen9o,2,oxjoxmm9,4,negotiation,Quiz,1676572327,1,0,0
hynoen9o,2,oxjoxmm9,5,negotiation,Answers,1676572328,1,0,0
hynoen9o,1,gd6ttu0z,4,negotiation,Quiz,1676572333,1,0,0
hynoen9o,1,gd6ttu0z,5,negotiation,Answers,1676572334,1,0,0
hynoen9o,1,gd6ttu0z,6,negotiation,WaitForInstructions,1676572334,1,0,1
hynoen9o,2,oxjoxmm9,6,negotiation,WaitForInstructions,1676572334,1,0,1
hynoen9o,11,h3sh1z5m,6,negotiation,WaitForInstructions,1676572334,1,0,1
hynoen9o,9,zmwf473b,6,negotiation,WaitForInstructions,1676572334,1,0,1
hynoen9o,6,mzqaufaw,6,negotiation,WaitForInstructions,1676572334,1,0,1
hynoen9o,4,rujub63o,6,negotiation,WaitForInstructions,1676572334,1,0,1
hynoen9o,1,gd6ttu0z,7,negotiation,WaitForExchange,1676572334,1,0,1
hynoen9o,2,oxjoxmm9,7,negotiation,WaitForExchange,1676572334,1,0,1
hynoen9o,11,h3sh1z5m,7,negotiation,WaitForExchange,1676572334,1,0,1
hynoen9o,9,zmwf473b,7,negotiation,WaitForExchange,1676572334,1,0,1
hynoen9o,6,mzqaufaw,7,negotiation,WaitForExchange,1676572334,1,0,1
hynoen9o,4,rujub63o,7,negotiation,WaitForExchange,1676572334,1,0,1
hynoen9o,7,0riy02hg,8,negotiation,Negotiation,1676572439,1,0,0
jvx0m6g6,1,a3oj6daz,0,,InitializeParticipant,1676579897,1,0,0
jvx0m6g6,2,j0i4lxml,0,,InitializeParticipant,1676579897,1,0,0
jvx0m6g6,3,fgxiyuiz,0,,InitializeParticipant,1676579898,1,0,0
jvx0m6g6,4,nh4jwv2s,0,,InitializeParticipant,1676579899,1,0,0
jvx0m6g6,5,ujz3142c,0,,InitializeParticipant,1676579899,1,0,0
jvx0m6g6,6,6jh7vjix,0,,InitializeParticipant,1676579900,1,0,0
jvx0m6g6,7,lid76wwx,0,,InitializeParticipant,1676579900,1,0,0
jvx0m6g6,8,aq534lwt,0,,InitializeParticipant,1676579901,1,0,0
jvx0m6g6,9,ykz7dvri,0,,InitializeParticipant,1676579901,1,0,0
jvx0m6g6,10,vfoxvklx,0,,InitializeParticipant,1676579902,1,0,0
jvx0m6g6,11,fkjibmfd,0,,InitializeParticipant,1676579902,1,0,0
jvx0m6g6,12,fksi920b,0,,InitializeParticipant,1676579903,1,0,0
jvx0m6g6,1,a3oj6daz,1,instruction,Instruction,1676579905,1,0,0
jvx0m6g6,2,j0i4lxml,1,instruction,Instruction,1676579907,1,0,0
jvx0m6g6,3,fgxiyuiz,1,instruction,Instruction,1676579917,1,0,0
jvx0m6g6,4,nh4jwv2s,1,instruction,Instruction,1676579919,1,0,0
jvx0m6g6,5,ujz3142c,1,instruction,Instruction,1676579921,1,0,0
jvx0m6g6,6,6jh7vjix,1,instruction,Instruction,1676579923,1,0,0
jvx0m6g6,7,lid76wwx,1,instruction,Instruction,1676579925,1,0,0
jvx0m6g6,8,aq534lwt,1,instruction,Instruction,1676579927,1,0,0
jvx0m6g6,9,ykz7dvri,1,instruction,Instruction,1676579929,1,0,0
jvx0m6g6,10,vfoxvklx,1,instruction,Instruction,1676579932,1,0,0
jvx0m6g6,11,fkjibmfd,1,instruction,Instruction,1676579934,1,0,0
jvx0m6g6,12,fksi920b,1,instruction,Instruction,1676579938,1,0,0
jvx0m6g6,2,j0i4lxml,2,negotiation,FirstWaitPage,1676579938,1,0,1
jvx0m6g6,5,ujz3142c,2,negotiation,FirstWaitPage,1676579938,1,0,1
jvx0m6g6,6,6jh7vjix,2,negotiation,FirstWaitPage,1676579938,1,0,1
jvx0m6g6,7,lid76wwx,2,negotiation,FirstWaitPage,1676579938,1,0,1
jvx0m6g6,9,ykz7dvri,2,negotiation,FirstWaitPage,1676579938,1,0,1
jvx0m6g6,10,vfoxvklx,2,negotiation,FirstWaitPage,1676579938,1,0,1
jvx0m6g6,1,a3oj6daz,2,negotiation,FirstWaitPage,1676579938,1,0,1
jvx0m6g6,3,fgxiyuiz,2,negotiation,FirstWaitPage,1676579938,1,0,1
jvx0m6g6,4,nh4jwv2s,2,negotiation,FirstWaitPage,1676579938,1,0,1
jvx0m6g6,8,aq534lwt,2,negotiation,FirstWaitPage,1676579938,1,0,1
jvx0m6g6,11,fkjibmfd,2,negotiation,FirstWaitPage,1676579938,1,0,1
jvx0m6g6,12,fksi920b,2,negotiation,FirstWaitPage,1676579938,1,0,1
jvx0m6g6,12,fksi920b,3,negotiation,Game_Instruction,1676580057,1,0,0
jvx0m6g6,11,fkjibmfd,3,negotiation,Game_Instruction,1676580079,1,0,0
jvx0m6g6,12,fksi920b,4,negotiation,Quiz,1676580090,1,0,0
jvx0m6g6,12,fksi920b,5,negotiation,Answers,1676580091,1,0,0
jvx0m6g6,11,fkjibmfd,4,negotiation,Quiz,1676580095,1,0,0
jvx0m6g6,10,vfoxvklx,3,negotiation,Game_Instruction,1676580098,1,0,0
jvx0m6g6,10,vfoxvklx,4,negotiation,Quiz,1676580102,1,0,0
jvx0m6g6,10,vfoxvklx,5,negotiation,Answers,1676580104,1,0,0
jvx0m6g6,9,ykz7dvri,3,negotiation,Game_Instruction,1676580109,1,0,0
jvx0m6g6,9,ykz7dvri,4,negotiation,Quiz,1676580112,1,0,0
jvx0m6g6,9,ykz7dvri,5,negotiation,Answers,1676580113,1,0,0
jvx0m6g6,8,aq534lwt,3,negotiation,Game_Instruction,1676580118,1,0,0
jvx0m6g6,8,aq534lwt,4,negotiation,Quiz,1676580121,1,0,0
jvx0m6g6,8,aq534lwt,5,negotiation,Answers,1676580122,1,0,0
jvx0m6g6,7,lid76wwx,3,negotiation,Game_Instruction,1676580126,1,0,0
jvx0m6g6,7,lid76wwx,4,negotiation,Quiz,1676580130,1,0,0
jvx0m6g6,6,6jh7vjix,3,negotiation,Game_Instruction,1676580132,1,0,0
jvx0m6g6,6,6jh7vjix,4,negotiation,Quiz,1676580135,1,0,0
jvx0m6g6,6,6jh7vjix,5,negotiation,Answers,1676580137,1,0,0
jvx0m6g6,5,ujz3142c,3,negotiation,Game_Instruction,1676580142,1,0,0
jvx0m6g6,5,ujz3142c,4,negotiation,Quiz,1676580146,1,0,0
jvx0m6g6,5,ujz3142c,5,negotiation,Answers,1676580147,1,0,0
jvx0m6g6,4,nh4jwv2s,3,negotiation,Game_Instruction,1676580152,1,0,0
jvx0m6g6,4,nh4jwv2s,4,negotiation,Quiz,1676580155,1,0,0
jvx0m6g6,3,fgxiyuiz,3,negotiation,Game_Instruction,1676580159,1,0,0
jvx0m6g6,3,fgxiyuiz,4,negotiation,Quiz,1676580163,1,0,0
jvx0m6g6,2,j0i4lxml,3,negotiation,Game_Instruction,1676580168,1,0,0
jvx0m6g6,2,j0i4lxml,4,negotiation,Quiz,1676580171,1,0,0
jvx0m6g6,2,j0i4lxml,5,negotiation,Answers,1676580172,1,0,0
jvx0m6g6,3,fgxiyuiz,5,negotiation,Answers,1676580174,1,0,0
jvx0m6g6,4,nh4jwv2s,5,negotiation,Answers,1676580176,1,0,0
jvx0m6g6,11,fkjibmfd,5,negotiation,Answers,1676580179,1,0,0
jvx0m6g6,7,lid76wwx,5,negotiation,Answers,1676580182,1,0,0
jvx0m6g6,6,6jh7vjix,6,negotiation,WaitForInstructions,1676580182,1,0,1
jvx0m6g6,5,ujz3142c,6,negotiation,WaitForInstructions,1676580182,1,0,1
jvx0m6g6,2,j0i4lxml,6,negotiation,WaitForInstructions,1676580182,1,0,1
jvx0m6g6,10,vfoxvklx,6,negotiation,WaitForInstructions,1676580182,1,0,1
jvx0m6g6,9,ykz7dvri,6,negotiation,WaitForInstructions,1676580182,1,0,1
jvx0m6g6,7,lid76wwx,6,negotiation,WaitForInstructions,1676580182,1,0,1
jvx0m6g6,6,6jh7vjix,7,negotiation,WaitForExchange,1676580182,1,0,1
jvx0m6g6,5,ujz3142c,7,negotiation,WaitForExchange,1676580182,1,0,1
jvx0m6g6,2,j0i4lxml,7,negotiation,WaitForExchange,1676580182,1,0,1
jvx0m6g6,10,vfoxvklx,7,negotiation,WaitForExchange,1676580182,1,0,1
jvx0m6g6,9,ykz7dvri,7,negotiation,WaitForExchange,1676580182,1,0,1
jvx0m6g6,7,lid76wwx,7,negotiation,WaitForExchange,1676580182,1,0,1
jvx0m6g6,1,a3oj6daz,3,negotiation,Game_Instruction,1676580187,1,0,0
jvx0m6g6,1,a3oj6daz,4,negotiation,Quiz,1676580190,1,0,0
jvx0m6g6,1,a3oj6daz,5,negotiation,Answers,1676580192,1,0,0
jvx0m6g6,4,nh4jwv2s,6,negotiation,WaitForInstructions,1676580192,1,0,1
jvx0m6g6,3,fgxiyuiz,6,negotiation,WaitForInstructions,1676580192,1,0,1
jvx0m6g6,1,a3oj6daz,6,negotiation,WaitForInstructions,1676580192,1,0,1
jvx0m6g6,12,fksi920b,6,negotiation,WaitForInstructions,1676580192,1,0,1
jvx0m6g6,11,fkjibmfd,6,negotiation,WaitForInstructions,1676580192,1,0,1
jvx0m6g6,8,aq534lwt,6,negotiation,WaitForInstructions,1676580192,1,0,1
jvx0m6g6,4,nh4jwv2s,7,negotiation,WaitForExchange,1676580192,1,0,1
jvx0m6g6,3,fgxiyuiz,7,negotiation,WaitForExchange,1676580192,1,0,1
jvx0m6g6,1,a3oj6daz,7,negotiation,WaitForExchange,1676580192,1,0,1
jvx0m6g6,12,fksi920b,7,negotiation,WaitForExchange,1676580192,1,0,1
jvx0m6g6,11,fkjibmfd,7,negotiation,WaitForExchange,1676580192,1,0,1
jvx0m6g6,8,aq534lwt,7,negotiation,WaitForExchange,1676580192,1,0,1
jvx0m6g6,7,lid76wwx,8,negotiation,Negotiation,1676580315,1,0,0
jvx0m6g6,3,fgxiyuiz,8,negotiation,Negotiation,1676580499,1,1,0
0vtdyjzo,12,3az5flsy,0,,InitializeParticipant,1676580621,1,0,0
0vtdyjzo,11,ey4ddrmq,0,,InitializeParticipant,1676580621,1,0,0
0vtdyjzo,10,o69s0d6l,0,,InitializeParticipant,1676580622,1,0,0
0vtdyjzo,9,kip49pot,0,,InitializeParticipant,1676580622,1,0,0
0vtdyjzo,8,1yomhs9c,0,,InitializeParticipant,1676580622,1,0,0
0vtdyjzo,7,wl5y5zmr,0,,InitializeParticipant,1676580623,1,0,0
0vtdyjzo,6,p8m64axn,0,,InitializeParticipant,1676580623,1,0,0
0vtdyjzo,5,yh43m476,0,,InitializeParticipant,1676580624,1,0,0
0vtdyjzo,4,137ejvw7,0,,InitializeParticipant,1676580624,1,0,0
0vtdyjzo,3,352k10rb,0,,InitializeParticipant,1676580625,1,0,0
0vtdyjzo,2,dtl0g0zf,0,,InitializeParticipant,1676580625,1,0,0
0vtdyjzo,1,49eghi4t,0,,InitializeParticipant,1676580626,1,0,0
0vtdyjzo,12,3az5flsy,1,instruction,Instruction,1676580629,1,0,0
0vtdyjzo,11,ey4ddrmq,1,instruction,Instruction,1676580631,1,0,0
0vtdyjzo,10,o69s0d6l,1,instruction,Instruction,1676580633,1,0,0
0vtdyjzo,9,kip49pot,1,instruction,Instruction,1676580635,1,0,0
0vtdyjzo,8,1yomhs9c,1,instruction,Instruction,1676580637,1,0,0
0vtdyjzo,7,wl5y5zmr,1,instruction,Instruction,1676580639,1,0,0
0vtdyjzo,6,p8m64axn,1,instruction,Instruction,1676580641,1,0,0
0vtdyjzo,5,yh43m476,1,instruction,Instruction,1676580644,1,0,0
0vtdyjzo,4,137ejvw7,1,instruction,Instruction,1676580646,1,0,0
0vtdyjzo,3,352k10rb,1,instruction,Instruction,1676580663,1,0,0
0vtdyjzo,2,dtl0g0zf,1,instruction,Instruction,1676580666,1,0,0
0vtdyjzo,1,49eghi4t,1,instruction,Instruction,1676580668,1,0,0
0vtdyjzo,1,49eghi4t,2,negotiation,FirstWaitPage,1676580668,1,0,1
0vtdyjzo,3,352k10rb,2,negotiation,FirstWaitPage,1676580668,1,0,1
0vtdyjzo,4,137ejvw7,2,negotiation,FirstWaitPage,1676580668,1,0,1
0vtdyjzo,6,p8m64axn,2,negotiation,FirstWaitPage,1676580668,1,0,1
0vtdyjzo,8,1yomhs9c,2,negotiation,FirstWaitPage,1676580668,1,0,1
0vtdyjzo,11,ey4ddrmq,2,negotiation,FirstWaitPage,1676580668,1,0,1
0vtdyjzo,2,dtl0g0zf,2,negotiation,FirstWaitPage,1676580668,1,0,1
0vtdyjzo,5,yh43m476,2,negotiation,FirstWaitPage,1676580668,1,0,1
0vtdyjzo,7,wl5y5zmr,2,negotiation,FirstWaitPage,1676580668,1,0,1
0vtdyjzo,9,kip49pot,2,negotiation,FirstWaitPage,1676580668,1,0,1
0vtdyjzo,10,o69s0d6l,2,negotiation,FirstWaitPage,1676580668,1,0,1
0vtdyjzo,12,3az5flsy,2,negotiation,FirstWaitPage,1676580668,1,0,1
0vtdyjzo,12,3az5flsy,3,negotiation,Game_Instruction,1676580676,1,0,0
0vtdyjzo,11,ey4ddrmq,3,negotiation,Game_Instruction,1676580678,1,0,0
0vtdyjzo,10,o69s0d6l,3,negotiation,Game_Instruction,1676580679,1,0,0
0vtdyjzo,9,kip49pot,3,negotiation,Game_Instruction,1676580682,1,0,0
0vtdyjzo,8,1yomhs9c,3,negotiation,Game_Instruction,1676580684,1,0,0
0vtdyjzo,7,wl5y5zmr,3,negotiation,Game_Instruction,1676580687,1,0,0
0vtdyjzo,6,p8m64axn,3,negotiation,Game_Instruction,1676580689,1,0,0
0vtdyjzo,5,yh43m476,3,negotiation,Game_Instruction,1676580690,1,0,0
0vtdyjzo,4,137ejvw7,3,negotiation,Game_Instruction,1676580693,1,0,0
0vtdyjzo,3,352k10rb,3,negotiation,Game_Instruction,1676580695,1,0,0
0vtdyjzo,1,49eghi4t,3,negotiation,Game_Instruction,1676580700,1,1,0
0vtdyjzo,2,dtl0g0zf,3,negotiation,Game_Instruction,1676580700,1,1,0
0vtdyjzo,1,49eghi4t,4,negotiation,Quiz,1676580702,1,1,0
0vtdyjzo,2,dtl0g0zf,4,negotiation,Quiz,1676580702,1,1,0
0vtdyjzo,3,352k10rb,4,negotiation,Quiz,1676580703,1,1,0
0vtdyjzo,4,137ejvw7,4,negotiation,Quiz,1676580703,1,1,0
0vtdyjzo,5,yh43m476,4,negotiation,Quiz,1676580703,1,1,0
0vtdyjzo,6,p8m64axn,4,negotiation,Quiz,1676580703,1,1,0
0vtdyjzo,7,wl5y5zmr,4,negotiation,Quiz,1676580703,1,1,0
0vtdyjzo,8,1yomhs9c,4,negotiation,Quiz,1676580703,1,1,0
0vtdyjzo,9,kip49pot,4,negotiation,Quiz,1676580703,1,1,0
0vtdyjzo,10,o69s0d6l,4,negotiation,Quiz,1676580703,1,1,0
0vtdyjzo,11,ey4ddrmq,4,negotiation,Quiz,1676580703,1,1,0
0vtdyjzo,12,3az5flsy,4,negotiation,Quiz,1676580703,1,1,0
0vtdyjzo,1,49eghi4t,5,negotiation,Answers,1676580706,1,1,0
0vtdyjzo,2,dtl0g0zf,5,negotiation,Answers,1676580706,1,1,0
0vtdyjzo,3,352k10rb,5,negotiation,Answers,1676580706,1,1,0
0vtdyjzo,4,137ejvw7,5,negotiation,Answers,1676580706,1,1,0
0vtdyjzo,5,yh43m476,5,negotiation,Answers,1676580706,1,1,0
0vtdyjzo,6,p8m64axn,5,negotiation,Answers,1676580706,1,1,0
0vtdyjzo,7,wl5y5zmr,5,negotiation,Answers,1676580706,1,1,0
0vtdyjzo,8,1yomhs9c,5,negotiation,Answers,1676580706,1,1,0
0vtdyjzo,9,kip49pot,5,negotiation,Answers,1676580706,1,1,0
0vtdyjzo,10,o69s0d6l,5,negotiation,Answers,1676580706,1,1,0
0vtdyjzo,11,ey4ddrmq,5,negotiation,Answers,1676580706,1,1,0
0vtdyjzo,1,49eghi4t,6,negotiation,WaitForInstructions,1676580706,1,0,1
0vtdyjzo,3,352k10rb,6,negotiation,WaitForInstructions,1676580706,1,0,1
0vtdyjzo,4,137ejvw7,6,negotiation,WaitForInstructions,1676580706,1,0,1
0vtdyjzo,6,p8m64axn,6,negotiation,WaitForInstructions,1676580706,1,0,1
0vtdyjzo,8,1yomhs9c,6,negotiation,WaitForInstructions,1676580706,1,0,1
0vtdyjzo,11,ey4ddrmq,6,negotiation,WaitForInstructions,1676580706,1,0,1
0vtdyjzo,12,3az5flsy,5,negotiation,Answers,1676580706,1,1,0
0vtdyjzo,2,dtl0g0zf,6,negotiation,WaitForInstructions,1676580706,1,0,1
0vtdyjzo,5,yh43m476,6,negotiation,WaitForInstructions,1676580706,1,0,1
0vtdyjzo,7,wl5y5zmr,6,negotiation,WaitForInstructions,1676580706,1,0,1
0vtdyjzo,9,kip49pot,6,negotiation,WaitForInstructions,1676580706,1,0,1
0vtdyjzo,10,o69s0d6l,6,negotiation,WaitForInstructions,1676580706,1,0,1
0vtdyjzo,12,3az5flsy,6,negotiation,WaitForInstructions,1676580706,1,0,1
0vtdyjzo,2,dtl0g0zf,7,negotiation,WaitForExchange,1676580711,1,0,1
0vtdyjzo,5,yh43m476,7,negotiation,WaitForExchange,1676580711,1,0,1
0vtdyjzo,7,wl5y5zmr,7,negotiation,WaitForExchange,1676580711,1,0,1
0vtdyjzo,9,kip49pot,7,negotiation,WaitForExchange,1676580711,1,0,1
0vtdyjzo,10,o69s0d6l,7,negotiation,WaitForExchange,1676580711,1,0,1
0vtdyjzo,12,3az5flsy,7,negotiation,WaitForExchange,1676580711,1,0,1
0vtdyjzo,1,49eghi4t,7,negotiation,WaitForExchange,1676580712,1,0,1
0vtdyjzo,3,352k10rb,7,negotiation,WaitForExchange,1676580712,1,0,1
0vtdyjzo,4,137ejvw7,7,negotiation,WaitForExchange,1676580712,1,0,1
0vtdyjzo,6,p8m64axn,7,negotiation,WaitForExchange,1676580712,1,0,1
0vtdyjzo,8,1yomhs9c,7,negotiation,WaitForExchange,1676580712,1,0,1
0vtdyjzo,11,ey4ddrmq,7,negotiation,WaitForExchange,1676580712,1,0,1
0vtdyjzo,10,o69s0d6l,8,negotiation,Negotiation,1676580780,1,0,0
0vtdyjzo,9,kip49pot,8,negotiation,Negotiation,1676580780,1,0,0
0vtdyjzo,2,dtl0g0zf,8,negotiation,Negotiation,1676580780,1,0,0
0vtdyjzo,12,3az5flsy,8,negotiation,Negotiation,1676580780,1,0,0
0vtdyjzo,7,wl5y5zmr,8,negotiation,Negotiation,1676580780,1,0,0
0vtdyjzo,5,yh43m476,8,negotiation,Negotiation,1676580780,1,0,0
0vtdyjzo,1,49eghi4t,8,negotiation,Negotiation,1676580783,1,0,0
0vtdyjzo,4,137ejvw7,8,negotiation,Negotiation,1676580783,1,0,0
0vtdyjzo,3,352k10rb,8,negotiation,Negotiation,1676580783,1,0,0
0vtdyjzo,8,1yomhs9c,8,negotiation,Negotiation,1676580783,1,0,0
0vtdyjzo,11,ey4ddrmq,8,negotiation,Negotiation,1676580783,1,0,0
0vtdyjzo,6,p8m64axn,8,negotiation,Negotiation,1676580783,1,0,0
0vtdyjzo,4,137ejvw7,9,negotiation,Deviation,1676580829,1,0,0
0vtdyjzo,3,352k10rb,9,negotiation,Deviation,1676580831,1,0,0
0vtdyjzo,2,dtl0g0zf,9,negotiation,Deviation,1676580833,1,0,0
0vtdyjzo,1,49eghi4t,9,negotiation,Deviation,1676580835,1,0,0
0vtdyjzo,5,yh43m476,9,negotiation,Deviation,1676580840,1,0,0
0vtdyjzo,6,p8m64axn,9,negotiation,Deviation,1676580842,1,0,0
0vtdyjzo,7,wl5y5zmr,9,negotiation,Deviation,1676580844,1,0,0
0vtdyjzo,8,1yomhs9c,9,negotiation,Deviation,1676580847,1,0,0
0vtdyjzo,9,kip49pot,9,negotiation,Deviation,1676580849,1,0,0
0vtdyjzo,10,o69s0d6l,9,negotiation,Deviation,1676580853,1,0,0
0vtdyjzo,11,ey4ddrmq,9,negotiation,Deviation,1676580856,1,0,0
0vtdyjzo,3,352k10rb,11,negotiation,WaitAfterExchange,1676580856,1,0,1
0vtdyjzo,1,49eghi4t,11,negotiation,WaitAfterExchange,1676580856,1,0,1
0vtdyjzo,4,137ejvw7,11,negotiation,WaitAfterExchange,1676580856,1,0,1
0vtdyjzo,6,p8m64axn,11,negotiation,WaitAfterExchange,1676580856,1,0,1
0vtdyjzo,8,1yomhs9c,11,negotiation,WaitAfterExchange,1676580856,1,0,1
0vtdyjzo,11,ey4ddrmq,11,negotiation,WaitAfterExchange,1676580856,1,0,1
0vtdyjzo,11,ey4ddrmq,12,negotiation,Result,1676580857,1,0,0
0vtdyjzo,3,352k10rb,12,negotiation,Result,1676580862,1,0,0
0vtdyjzo,1,49eghi4t,12,negotiation,Result,1676580864,1,0,0
0vtdyjzo,12,3az5flsy,9,negotiation,Deviation,1676580867,1,0,0
0vtdyjzo,7,wl5y5zmr,11,negotiation,WaitAfterExchange,1676580867,1,0,1
0vtdyjzo,5,yh43m476,11,negotiation,WaitAfterExchange,1676580867,1,0,1
0vtdyjzo,12,3az5flsy,11,negotiation,WaitAfterExchange,1676580867,1,0,1
0vtdyjzo,2,dtl0g0zf,11,negotiation,WaitAfterExchange,1676580867,1,0,1
